,cena,ulica,pokoje,powierzchnia,piętro,liczba pięter,stan wykonczenia,balkon/ogrod/taras,miejsce parkingowe,rok budowy
5576,599000.0,Stoczniowa,2,54.07,2,3,Gotowe do wprowadzenia,True,True,1969.0
5577,499000.0,Kiełczowska,3,47.9,5,10,Do odświeżenia,False,True,1969.0
5578,690000.0,Zamkowa,2,45.0,2,4,Do remontu,False,False,1969.0
5579,2354260.0,Gajowa,4,150.48,2,2,Do odświeżenia,True,False,1969.0
5580,948290.0,Jedności Narodowej,4,71.3,5,7,Do odświeżenia,False,True,1969.0
5581,850000.0,Księcia Józefa Poniatowskiego,3,80.0,3,4,Do remontu,False,False,1969.0
5582,660000.0,Na Szańcach,2,40.0,0,6,Gotowe do wprowadzenia,True,False,1969.0
5583,1146334.0,Racławicka,3,88.52,3,3,Do odświeżenia,True,True,1969.0
5584,556330.0,Nefrytowa,2,43.84,1,2,Do remontu,True,True,1969.0
5585,429990.0,Borowska,2,33.0,0,2,Do remontu,False,False,1969.0
5586,601625.0,Blizanowicka,2,47.0,0,2,Do odświeżenia,True,True,1969.0
5587,800000.0,Kossaka,3,82.0,1,3,Gotowe do wprowadzenia,True,False,1969.0
5588,493998.0,Długa,1,30.45,0,9,Gotowe do wprowadzenia,True,False,1969.0
5589,1280000.0,Gajowa,4,139.26,0,2,Gotowe do wprowadzenia,False,False,1969.0
5590,620000.0,Gajowa,2,43.0,2,5,Gotowe do wprowadzenia,True,True,1969.0
5591,1152430.0,gen. Władysława Sikorskiego,3,56.77,10,23,Do remontu,True,True,1969.0
5592,739000.0,Stefana Żeromskiego,5,82.0,0,4,Gotowe do wprowadzenia,False,False,1969.0
5593,558998.0,Długa,2,36.84,0,6,Gotowe do wprowadzenia,True,False,1969.0
5594,730000.0,Olbrachtowska,2,60.15,3,4,Gotowe do wprowadzenia,True,False,1969.0
5595,508999.0,Nefrytowa,1,40.81,1,2,Do remontu,True,True,1969.0
5596,1099000.0,Ruska,4,87.71,4,4,Gotowe do wprowadzenia,False,False,1969.0
5597,648998.0,Odolanowska,3,51.49,4,6,Do remontu,True,False,1969.0
5598,707000.0,Stefana Czarnieckiego,3,62.3,6,15,Gotowe do wprowadzenia,True,True,1969.0
5599,771000.0,Zielna,3,61.8,0,2,Gotowe do wprowadzenia,True,True,1969.0
5600,750000.0,Koszarowa,5,85.0,3,4,Gotowe do wprowadzenia,True,False,1969.0
5601,628998.0,Odolanowska,3,59.93,3,6,Do remontu,True,False,1969.0
5602,998999.0,Długa,4,92.23,0,4,Gotowe do wprowadzenia,True,True,1969.0
5603,570000.0,Zatorska,2,50.0,1,2,Gotowe do wprowadzenia,True,True,1969.0
5604,899999.0,Różana,3,70.0,0,3,Gotowe do wprowadzenia,True,False,1969.0
5605,565000.0,Zatorska,2,48.95,4,4,Do remontu,True,True,1969.0
5606,710000.0,Gajowa,3,65.0,1,10,Gotowe do wprowadzenia,True,False,1969.0
5607,869000.0,Graniczna,3,59.61,1,4,Gotowe do wprowadzenia,True,False,1969.0
5608,510000.0,Popowicka,2,35.0,7,10,Gotowe do wprowadzenia,True,False,1969.0
5609,520000.0,Lwowska,2,50.27,3,4,Do remontu,False,False,1969.0
5610,940140.0,Pawia,4,69.64,1,1,Do remontu,True,True,1969.0
5611,532000.0,Żmudzka,2,38.3,1,2,Do remontu,True,True,1969.0
5612,778999.0,gen. Władysława Sikorskiego,2,42.62,1,23,Do remontu,True,True,1969.0
5613,449000.0,Bolesława Krzywoustego,2,40.5,3,3,Do remontu,False,False,1969.0
5614,689000.0,Adama Jerzego Czartoryskiego,2,53.0,6,8,Do remontu,True,True,1969.0
5615,716000.0,Gajowa,1,29.0,6,6,Do remontu,True,False,1969.0
5616,770000.0,Zamkowa,2,52.0,3,3,Do remontu,False,False,1969.0
5617,766250.0,Gajowa,1,31.0,0,9,Do remontu,True,False,1969.0
5618,722624.0,Ruczajowa,3,64.52,0,1,Do odświeżenia,True,False,1969.0
5619,974234.0,Gajowa,5,89.35,0,1,Do odświeżenia,True,False,1969.0
5620,570000.0,Zielna,2,49.81,1,2,Gotowe do wprowadzenia,True,True,1969.0
5621,548000.0,Kossaka,2,34.29,9,9,Do remontu,False,True,1969.0
5622,648318.0,Zielna,3,56.87,2,2,Do odświeżenia,False,False,1969.0
5623,725000.0,Konduktorska,3,52.4,0,3,Gotowe do wprowadzenia,True,True,1969.0
5624,591351.53,Zwycięska,2,39.44,3,4,Do remontu,True,True,1969.0
5625,670000.0,Zamkowa,3,46.0,1,4,Do remontu,False,False,1969.0
5626,900000.0,Gajowa,2,51.0,2,2,Gotowe do wprowadzenia,True,False,1969.0
5627,839000.0,Gajowa,2,53.0,7,7,Gotowe do wprowadzenia,True,True,1969.0
5628,720000.0,Zielna,2,41.44,5,6,Gotowe do wprowadzenia,True,True,1969.0
5629,973000.0,Walońska,2,38.92,9,17,Gotowe do wprowadzenia,True,False,1969.0
5630,499000.0,Gajowa,2,35.0,4,4,Do remontu,True,True,1969.0
5631,699000.0,Brzozowa,3,59.04,1,3,Gotowe do wprowadzenia,False,False,1969.0
5632,510000.0,Zamkowa,2,35.0,7,10,Gotowe do wprowadzenia,True,False,1969.0
5633,550000.0,Kossaka,2,45.35,3,4,Do remontu,True,False,1969.0
5634,620000.0,Rudzka,3,55.0,4,4,Gotowe do wprowadzenia,True,False,1969.0
5635,569000.0,Zielna,2,39.17,3,5,Do odświeżenia,True,True,1969.0
5636,549000.0,Rudzka,2,36.19,6,9,Do remontu,True,False,1969.0
5637,716000.0,gen. Romualda Traugutta,1,28.64,6,6,Gotowe do wprowadzenia,True,False,1969.0
5638,661500.0,Gajowa,1,26.5,4,5,Do remontu,True,False,1969.0
5639,687997.0,Kossaka,1,28.68,1,4,Gotowe do wprowadzenia,False,False,1969.0
5640,973000.0,Gajowa,2,39.0,9,17,Do remontu,True,False,1969.0
5641,624000.0,Miłostowska,2,52.0,3,4,Gotowe do wprowadzenia,True,True,1969.0
5642,749997.0,Rudzka,1,40.6,3,5,Gotowe do wprowadzenia,True,True,1969.0
5643,549000.0,Zielna,2,39.17,3,5,Do remontu,True,True,1969.0
5644,389000.0,Jaworska,1,26.0,3,12,Gotowe do wprowadzenia,False,False,1969.0
5645,453100.0,Blizanowicka,2,33.88,2,4,Do remontu,True,True,1969.0
5646,976345.0,Rychtalska,3,59.75,10,16,Do remontu,False,False,1969.0
5647,849000.0,Rudzka,2,50.0,4,8,Do remontu,True,True,1969.0
5648,447870.0,Gajowa,3,51.45,1,2,Do remontu,True,True,1969.0
5649,650000.0,Henryka Michała Kamieńskiego,2,51.74,6,6,Do remontu,True,False,1969.0
5650,800000.0,Łąka Mazurska,5,102.09,3,3,Gotowe do wprowadzenia,False,True,1969.0
5651,769000.0,Rudzka,2,52.32,0,7,Do remontu,True,True,1969.0
5652,599999.0,Szczęśliwa,3,45.0,2,5,Gotowe do wprowadzenia,True,False,1969.0
5653,619949.0,Nyska,2,37.92,4,4,Do odświeżenia,True,True,1969.0
5654,742469.0,Kowalska,3,71.46,2,2,Do odświeżenia,True,True,1969.0
5655,521625.0,Blizanowicka,2,39.8,2,2,Do remontu,True,True,1969.0
5656,555314.0,Gajowa,1,43.76,1,2,Do remontu,False,False,1969.0
5657,309000.0,Chemiczna,1,14.0,0,4,Gotowe do wprowadzenia,False,False,1969.0
5658,465000.0,Zamkowa,1,27.0,4,4,Do remontu,False,False,1969.0
5659,510000.0,Rudzka,2,35.0,7,10,Do remontu,True,False,1969.0
5660,570820.0,Blizanowicka,2,47.68,2,4,Do remontu,True,True,1969.0
5661,650000.0,Rudzka,2,46.78,0,2,Gotowe do wprowadzenia,False,True,1969.0
5662,729000.0,Beaty Artemskiej,2,50.55,1,3,Gotowe do wprowadzenia,True,True,1969.0
5663,685000.0,Honoriusza Balzaka,4,70.0,3,3,Gotowe do wprowadzenia,True,False,1969.0
5664,1116146.0,Konduktorska,5,97.48,1,1,Do remontu,True,True,1969.0
5665,810000.0,Cukrowa,3,78.62,0,3,Gotowe do wprowadzenia,True,True,1969.0
5666,800000.0,Rudzka,4,65.5,2,2,Gotowe do wprowadzenia,True,False,1969.0
5667,608998.0,Długa,1,38.64,0,9,Gotowe do wprowadzenia,True,False,1969.0
5668,660000.0,Elizy Orzeszkowej,2,54.19,1,4,Gotowe do wprowadzenia,True,False,1969.0
5669,519000.0,Zamkowa,2,39.1,1,10,Gotowe do wprowadzenia,False,False,1969.0
5670,570000.0,Gajowa,2,38.5,4,4,Do remontu,True,True,1969.0
5671,662920.0,Blizanowicka,3,59.88,1,4,Do remontu,True,True,1969.0
5672,357810.0,Gajowa,2,35.1,1,2,Do remontu,True,True,1969.0
5673,715000.0,Zielna,2,45.0,3,7,Do remontu,True,False,1969.0
5674,1008999.0,Konduktorska,5,97.54,1,1,Do remontu,True,True,1969.0
5675,649000.0,Zamkowa,2,55.0,4,4,Gotowe do wprowadzenia,True,False,1969.0
5676,902586.0,Konduktorska,5,89.76,0,1,Do remontu,True,True,1969.0
5677,671160.0,Gajowa,3,60.5,2,4,Do remontu,True,False,1969.0
5678,592800.0,Blizanowicka,2,42.8,0,2,Do remontu,True,True,1969.0
5679,598999.0,Rudzka,3,46.2,10,11,Do remontu,True,False,1969.0
5680,1333300.0,Zielna,4,67.0,1,3,Do remontu,True,True,1969.0
5681,2450000.0,Granitowa,5,162.5,1,2,Gotowe do wprowadzenia,True,True,1969.0
5682,749000.0,Zielna,4,65.0,4,4,Do remontu,True,True,1969.0
5683,515000.0,Antonia Vivaldiego,1,34.0,2,3,Do remontu,True,False,1969.0
5684,739000.0,Zielna,1,64.08,1,5,Do odświeżenia,True,True,1969.0
5685,799000.0,Odolanowska,3,74.23,3,4,Do remontu,True,True,1969.0
5686,656703.0,Stalowa,1,50.13,2,6,Do odświeżenia,True,True,1969.0
5687,579999.0,Stalowa,3,62.4,0,4,Do remontu,False,False,1969.0
5688,499000.0,Krucza,2,38.9,0,10,Gotowe do wprowadzenia,False,False,1969.0
5689,712395.0,Ibn Siny Awicenny,3,62.2,1,3,Do odświeżenia,True,True,1969.0
5690,870840.0,Gajowa,3,73.8,5,7,Do odświeżenia,True,True,1969.0
5691,518085.0,Rudzka,1,35.73,1,10,Do odświeżenia,True,True,1969.0
5692,687000.0,Bolesławiecka,3,63.8,4,5,Do remontu,True,False,1969.0
5693,815000.0,Zielna,3,65.0,0,10,Do remontu,True,False,1969.0
5694,578925.0,Rudzka,2,41.95,2,4,Do odświeżenia,True,True,1969.0
5695,715000.0,Stanisława Worcella,5,82.78,0,4,Gotowe do wprowadzenia,False,True,1969.0
5696,469040.0,Zielna,2,36.08,4,4,Do odświeżenia,True,True,1969.0
5697,573000.0,Ibn Siny Awicenny,2,47.5,3,3,Do remontu,True,True,1969.0
5698,1913366.0,Zielna,4,105.13,1,2,Do odświeżenia,True,True,1969.0
5699,495000.0,Lawendowa,2,42.2,0,2,Do odświeżenia,True,True,1969.0
5700,762875.0,Zielna,3,61.03,1,4,Do odświeżenia,True,True,1969.0
5701,795000.0,Rudzka,2,40.0,7,8,Gotowe do wprowadzenia,True,False,1969.0
5702,489375.0,Gajowa,2,38.8,0,3,Do odświeżenia,True,True,1969.0
5703,619000.0,Zielna,3,56.02,0,6,Do odświeżenia,True,True,1969.0
5704,740000.0,Gajowa,2,48.0,1,3,Do remontu,True,True,1969.0
5705,649000.0,Gorlicka 56,3,56.56,3,3,Gotowe do wprowadzenia,False,False,1969.0
5706,700000.0,Zielna,3,63.0,2,3,Do remontu,True,True,1969.0
5707,425000.0,Gajowicka,1,32.0,0,4,Gotowe do wprowadzenia,False,False,1969.0
5708,565000.0,Żelazna,2,47.4,1,7,Do remontu,True,False,1969.0
5709,635000.0,Henryka Michała Kamieńskiego,2,49.33,3,4,Gotowe do wprowadzenia,True,False,1969.0
5710,699000.0,Rudzka,3,54.8,4,4,Do remontu,True,True,1969.0
5711,1318500.0,Rudzka,3,87.9,1,1,Gotowe do wprowadzenia,True,True,1969.0
5712,660000.0,Zakładowa,2,41.4,3,5,Do remontu,True,False,1969.0
5713,697268.0,Kawalerzystów,2,48.76,2,3,Do odświeżenia,True,True,1969.0
5714,547000.0,Świątnicka,2,48.7,1,2,Do remontu,True,True,1969.0
5715,660000.0,Zielna,2,41.5,3,5,Gotowe do wprowadzenia,True,True,1969.0
5716,779000.0,Jurija Gagarina,4,61.95,2,2,Gotowe do wprowadzenia,True,True,1969.0
5717,668381.0,Kominiarska,4,70.43,1,2,Do odświeżenia,True,False,1969.0
5718,610416.0,Krakowska,2,38.88,5,8,Do odświeżenia,True,True,1969.0
5719,749000.0,Dziadoszańska,4,81.24,1,7,Do remontu,True,False,1969.0
5720,2343480.0,Zamkowa,3,80.0,3,3,Gotowe do wprowadzenia,True,True,1969.0
5721,740000.0,Kleczkowska,2,53.5,0,9,Gotowe do wprowadzenia,True,True,1969.0
5722,815000.0,Zielna,3,65.0,0,10,Gotowe do wprowadzenia,True,False,1969.0
5723,575000.0,Powstańców Śląskich,2,52.6,6,11,Do remontu,True,False,1969.0
5724,4528250.0,Zamkowa,3,153.5,2,3,Gotowe do wprowadzenia,True,True,1969.0
5725,759695.0,Krakowska,3,57.64,2,8,Do odświeżenia,True,True,1969.0
5726,525000.0,Gajowa,3,63.68,5,5,Gotowe do wprowadzenia,False,False,1969.0
5727,690000.0,Rudzka,3,70.0,2,4,Gotowe do wprowadzenia,True,True,1969.0
5728,800000.0,Rudzka,3,62.5,0,3,Do remontu,True,True,1969.0
5729,1277830.0,Zamkowa,2,48.22,4,5,Gotowe do wprowadzenia,True,True,1969.0
5730,850000.0,Jedności Narodowej,3,80.0,3,4,Gotowe do wprowadzenia,False,False,1969.0
5731,1202580.0,Zamkowa,2,44.54,2,5,Gotowe do wprowadzenia,True,True,1969.0
5732,579000.0,Sołtysowicka,2,45.39,4,5,Do remontu,True,True,1969.0
5733,556203.0,Gajowa,2,43.83,1,2,Do odświeżenia,True,True,1969.0
5734,624000.0,Gorlicka,3,52.0,3,4,Gotowe do wprowadzenia,True,True,1969.0
5735,305000.0,Rudzka,1,25.15,0,0,Gotowe do wprowadzenia,False,False,1969.0
5736,797500.0,Krzysztofa Kolumba,3,54.84,4,4,Do remontu,True,True,1969.0
5737,549000.0,Gajowa,2,40.0,2,10,Do remontu,False,False,1969.0
5738,609999.0,Zamkowa,2,38.9,2,4,Gotowe do wprowadzenia,True,False,1969.0
5739,519000.0,Zamkowa,2,39.0,1,10,Gotowe do wprowadzenia,False,True,1969.0
5740,649000.0,Na Ostatnim Groszu,4,53.4,0,10,Gotowe do wprowadzenia,True,False,1969.0
5741,642213.0,Kawalerzystów,2,44.91,2,3,Do odświeżenia,True,True,1969.0
5742,580840.0,Zielna,3,44.68,2,4,Do odświeżenia,True,True,1969.0
5743,682515.0,Stalowa,2,52.3,2,6,Do odświeżenia,True,True,1969.0
5744,810870.0,Rudzka,3,83.79,2,2,Do odświeżenia,True,True,1969.0
5745,730000.0,Wilhelma Roentgena,2,46.28,0,4,Gotowe do wprowadzenia,True,False,1969.0
5746,516230.0,Zielna,2,39.71,4,4,Do odświeżenia,True,True,1969.0
5747,670000.0,Grabiszyńska,3,52.84,1,10,Do remontu,True,False,1969.0
5748,520000.0,Stefana Czarnieckiego,2,38.2,0,4,Gotowe do wprowadzenia,False,False,1969.0
5749,596079.0,Zielna,3,60.21,0,2,Do odświeżenia,True,True,1969.0
5750,540000.0,Gajowa,2,54.0,5,5,Gotowe do wprowadzenia,False,True,1969.0
5751,620000.0,Grabiszyńska,3,57.0,1,3,Gotowe do wprowadzenia,False,True,1969.0
5752,605880.0,Zielna,4,68.85,2,2,Do odświeżenia,True,True,1969.0
5753,746602.0,Ibn Siny Awicenny,3,62.6,0,3,Do odświeżenia,True,True,1969.0
5754,743754.0,Gajowa,3,63.03,5,7,Do odświeżenia,True,True,1969.0
5755,649000.0,Jemiołowa,3,63.0,4,4,Do remontu,True,False,1969.0
5756,437178.0,Rudzka,1,29.74,4,10,Do odświeżenia,True,True,1969.0
5757,528900.0,Balonowa,2,49.0,2,10,Do remontu,True,False,1969.0
5758,2626540.0,Gajowa,5,146.0,1,3,Gotowe do wprowadzenia,True,True,1969.0
5759,659000.0,Rudzka,4,64.0,3,4,Do remontu,True,False,1969.0
5760,869000.0,Zielna,4,88.49,4,4,Do odświeżenia,True,True,1969.0
5761,1709000.0,Zamkowa,4,128.67,4,4,Do odświeżenia,True,True,1969.0
5762,558000.0,Rudzka,3,48.6,8,15,Do remontu,True,False,1969.0
5763,742420.0,Krakowska,3,56.76,3,8,Do odświeżenia,True,True,1969.0
5764,737060.0,Ibn Siny Awicenny,3,60.8,3,3,Do odświeżenia,True,True,1969.0
5765,567688.0,Zielna,2,46.57,1,2,Do odświeżenia,False,False,1969.0
5766,981697.0,gen. Kazimierza Pułaskiego,4,90.83,6,8,Do odświeżenia,True,True,1969.0
5767,665158.0,Stalowa,1,50.97,2,6,Do odświeżenia,True,True,1969.0
5768,657750.0,Zielna,3,52.62,1,4,Do odświeżenia,True,True,1969.0
5769,440152.0,Rudzka,1,29.74,5,10,Do odświeżenia,True,True,1969.0
5770,739000.0,Zielna,3,64.08,4,4,Do odświeżenia,True,True,1969.0
5771,669000.0,Zielna,3,64.0,4,4,Do remontu,True,True,1969.0
5772,608689.0,Krakowska,2,38.77,5,8,Do odświeżenia,True,True,1969.0
5773,1350000.0,Rudzka,4,91.0,1,2,Gotowe do wprowadzenia,True,True,1969.0
5774,549000.0,Zielna,2,45.0,4,4,Do odświeżenia,True,True,1969.0
5775,734900.0,Bernarda Pretficza,4,63.0,5,10,Do remontu,True,False,1969.0
5776,542459.0,Zielna,3,51.91,1,3,Do odświeżenia,True,True,1969.0
5777,522860.0,Zielna,2,40.22,1,4,Do odświeżenia,True,True,1969.0
5778,870000.0,Rudzka,4,76.5,4,4,Gotowe do wprowadzenia,True,True,1969.0
5779,537847.0,Blizanowicka,2,43.1,1,2,Do odświeżenia,True,True,1969.0
5780,501956.0,Gajowa,3,51.0,4,4,Do odświeżenia,True,True,1969.0
5781,969000.0,Zamkowa,1,38.74,4,4,Do remontu,True,False,1969.0
5782,725875.0,Rudzka,2,71.91,2,2,Do odświeżenia,True,True,1969.0
5783,599000.0,Stanisława Worcella,2,64.03,2,4,Do remontu,False,False,1969.0
5784,765000.0,Gajowa,3,67.2,3,5,Gotowe do wprowadzenia,False,False,1969.0
5785,990000.0,Zamkowa,2,97.0,1,4,Do odświeżenia,False,True,1969.0
5786,92000.0,Włodzimierza Majakowskiego,3,51.93,2,2,Do remontu,False,False,1969.0
5787,676642.0,Stalowa,2,51.85,2,6,Do odświeżenia,True,True,1969.0
5788,729000.0,Walońska,2,52.0,1,9,Do remontu,True,False,1969.0
5789,495000.0,Zamkowa,2,35.34,5,6,Do remontu,False,False,1969.0
5790,671786.0,Gajowa,3,62.26,3,4,Do odświeżenia,True,True,1969.0
5791,800000.0,Kossaka,3,96.13,0,4,Do remontu,True,True,1969.0
5792,446100.0,Rudzka,1,29.74,7,10,Do odświeżenia,True,True,1969.0
5793,1300000.0,Komandorska,3,103.0,5,5,Gotowe do wprowadzenia,False,True,1969.0
5794,399000.0,Bierutowska,1,29.0,2,3,Gotowe do wprowadzenia,False,False,1969.0
5795,669000.0,Zamkowa,4,67.91,4,4,Do remontu,False,False,1969.0
5796,1000000.0,Stefana Żeromskiego,3,101.0,1,3,Gotowe do wprowadzenia,False,True,1969.0
5797,520000.0,Gajowa,2,34.18,10,11,Gotowe do wprowadzenia,True,False,1969.0
5798,820000.0,Legnicka,2,50.0,6,8,Gotowe do wprowadzenia,False,True,1969.0
5799,499000.0,Bolesława Drobnera,1,24.0,4,4,Gotowe do wprowadzenia,False,False,1969.0
5800,622531.0,Zielna,4,68.41,0,2,Do odświeżenia,True,True,1969.0
5801,649000.0,Honoriusza Balzaka,3,56.56,3,3,Gotowe do wprowadzenia,False,True,1969.0
5802,959280.0,gen. Kazimierza Pułaskiego,4,88.74,2,8,Do odświeżenia,True,True,1969.0
5803,389000.0,Maślicka,2,28.05,1,2,Do odświeżenia,False,True,1969.0
5804,751840.0,Ibn Siny Awicenny,3,62.6,2,3,Do odświeżenia,True,True,1969.0
5805,660000.0,Antoniego Słonimskiego,2,41.5,3,3,Gotowe do wprowadzenia,True,True,1969.0
5806,635000.0,Stefana Żeromskiego,2,53.06,3,5,Gotowe do wprowadzenia,True,False,1969.0
5807,702933.0,Krakowska,2,57.01,4,8,Do odświeżenia,True,True,1969.0
5808,983992.0,gen. Kazimierza Pułaskiego,4,91.04,7,8,Do odświeżenia,True,True,1969.0
5809,625000.0,Rudzka,3,63.5,8,10,Gotowe do wprowadzenia,True,False,1969.0
5810,600000.0,Zielna,2,47.18,1,4,Gotowe do wprowadzenia,True,False,1969.0
5811,399000.0,Rudzka,1,27.31,1,6,Gotowe do wprowadzenia,True,True,1969.0
5812,399685.0,Gajowa,2,37.18,4,4,Do odświeżenia,True,True,1969.0
5813,710006.0,Krakowska,3,53.87,2,8,Do odświeżenia,True,True,1969.0
5814,671167.0,Gajowa,3,60.52,2,4,Do odświeżenia,True,True,1969.0
5815,726279.0,Rudzka,2,71.95,2,2,Do odświeżenia,True,True,1969.0
5816,1300000.0,Zamkowa,2,46.0,5,5,Gotowe do wprowadzenia,False,False,1969.0
5817,746826.0,Gajowa,4,73.29,1,4,Do odświeżenia,True,True,1969.0
5818,520000.0,Leopolda Tyrmanda,2,46.0,4,4,Gotowe do wprowadzenia,False,False,1969.0
5819,799000.0,Rudzka,3,82.0,0,2,Gotowe do wprowadzenia,False,False,1969.0
5820,507870.0,Komuny Paryskiej,1,31.11,0,4,Gotowe do wprowadzenia,True,True,1969.0
5821,601016.0,Zatorska,3,57.79,2,3,Do remontu,True,True,1969.0
5822,431490.0,Balonowa,1,27.79,2,2,Do remontu,True,False,1969.0
5823,583600.0,Zamkowa,2,27.3,4,4,Do odświeżenia,True,True,1969.0
5824,1384170.0,Krakowska,4,95.46,7,8,Do odświeżenia,True,True,1969.0
5825,970000.0,Gajowa,4,84.96,6,7,Do odświeżenia,True,True,1969.0
5826,890000.0,Trawowa,3,80.2,3,5,Do remontu,True,False,1969.0
5827,585000.0,Zamkowa,2,37.0,0,5,Gotowe do wprowadzenia,False,False,1969.0
5828,357552.5,Gajowa,2,30.5,4,4,Do odświeżenia,True,True,1969.0
5829,920000.0,Romana Dmowskiego,2,52.23,5,6,Do odświeżenia,True,False,1969.0
5830,1129000.0,Gnieźnieńska,3,71.79,2,4,Do odświeżenia,True,True,1969.0
5831,567450.0,Racławicka,2,39.0,4,4,Do remontu,True,False,1969.0
5832,899000.0,Gnieźnieńska,4,71.33,1,9,Do odświeżenia,True,True,1969.0
5833,501402.0,Gajowa,2,35.31,0,4,Do remontu,False,True,1969.0
5834,449074.0,Rudzka,1,29.74,8,10,Do odświeżenia,True,True,1969.0
5835,600000.0,Henryka Sienkiewicza,3,64.0,4,4,Gotowe do wprowadzenia,False,False,1969.0
5836,754038.0,Ibn Siny Awicenny,3,62.5,3,3,Do odświeżenia,True,True,1969.0
5837,469000.0,Zatorska,2,43.38,0,3,Do remontu,True,True,1969.0
5838,659203.0,Królewiecka,2,69.52,2,4,Do remontu,True,False,1969.0
5839,516000.0,Nowowiejska,2,43.0,4,4,Do remontu,False,False,1969.0
5840,730000.0,Rudzka,3,60.15,3,4,Gotowe do wprowadzenia,True,False,1969.0
5841,435000.0,Ruska,1,29.69,3,4,Gotowe do wprowadzenia,False,False,1969.0
5842,1550000.0,Przyjaźni 66,5,142.9,3,3,Gotowe do wprowadzenia,True,True,1969.0
5843,489000.0,Zamkowa,2,28.0,4,4,Do remontu,True,True,1969.0
5844,610000.0,Zamkowa,3,54.0,3,4,Do remontu,False,False,1969.0
5845,1000000.0,Zamkowa,3,67.0,4,4,Do odświeżenia,True,True,1969.0
5846,666450.0,Jordanowska,3,56.9,3,3,Do odświeżenia,True,True,1969.0
5847,598000.0,Lawendowa,3,60.18,0,2,Do odświeżenia,True,True,1969.0
5848,740000.0,Rudzka,3,53.0,0,0,Gotowe do wprowadzenia,True,False,1969.0
5849,657720.0,Stalowa,2,50.4,2,6,Do odświeżenia,True,True,1969.0
5850,710240.0,Krakowska,2,57.37,5,8,Do odświeżenia,True,True,1969.0
5851,495000.0,Zamkowa,1,33.0,3,5,Do remontu,True,True,1969.0
5852,999000.0,Gnieźnieńska,4,83.06,2,9,Do odświeżenia,True,True,1969.0
5853,786000.0,Jarocińska,3,62.94,0,4,Do remontu,False,False,1969.0
5854,724070.0,Gajowa,4,59.35,2,5,Do remontu,False,False,1969.0
5855,610000.0,ks. Piotra Skargi,2,46.51,2,4,Gotowe do wprowadzenia,True,False,1969.0
5856,200000.0,Kossaka,1,16.0,4,4,Do remontu,False,False,1969.0
5857,635000.0,Zielna,2,37.0,4,4,Do remontu,True,True,1969.0
5858,790000.0,Glinianej,3,75.0,5,6,Gotowe do wprowadzenia,True,True,1969.0
5859,984000.0,Gnieźnieńska,3,64.28,1,5,Do odświeżenia,True,True,1969.0
5860,635000.0,Zielna,2,37.0,4,4,Do remontu,True,False,1969.0
5861,789000.0,Rudzka,3,58.7,1,2,Do remontu,True,False,1969.0
5862,779000.0,Mińska,2,49.64,0,4,Gotowe do wprowadzenia,True,False,1969.0
5863,735000.0,Przyjaźni,2,64.7,2,3,Do remontu,True,True,1969.0
5864,979000.0,Kossaka,4,84.37,4,4,Do odświeżenia,True,True,1969.0
5865,668999.0,Gnieźnieńska,2,49.84,1,6,Do remontu,True,False,1969.0
5866,829000.0,Zamkowa,3,71.0,4,4,Do odświeżenia,True,True,1969.0
5867,908012.0,Krakowska,4,67.36,3,8,Do odświeżenia,True,True,1969.0
5868,856793.0,Gnieźnieńska,4,74.01,1,9,Do remontu,False,False,1969.0
5869,943792.0,Zamkowa,2,38.19,2,4,Do odświeżenia,True,True,1969.0
5870,540000.0,Niklowa,2,47.0,2,4,Do remontu,True,False,1969.0
5871,965000.0,Gajowa,4,102.53,3,3,Gotowe do wprowadzenia,True,False,1969.0
5872,830237.0,Tymiankowa,4,125.0,1,2,Do remontu,False,False,1969.0
5873,497420.0,Kossaka,2,27.0,4,4,Do odświeżenia,True,True,1969.0
5874,615000.0,Gajowa,2,43.58,1,3,Gotowe do wprowadzenia,True,True,1969.0
5875,487500.0,Rudzka,2,38.0,4,4,Do odświeżenia,True,True,1969.0
5876,525000.0,Gajowa,2,42.0,4,4,Do odświeżenia,True,True,1969.0
5877,719359.0,Zamkowa,3,50.34,1,9,Do odświeżenia,True,True,1969.0
5878,501956.0,Gajowa,3,51.0,4,4,Do odświeżenia,True,True,1969.0
5879,969000.0,Gajowa,5,90.0,0,2,Do odświeżenia,True,False,1969.0
5880,1199000.0,Pieszycka,3,110.0,1,2,Gotowe do wprowadzenia,True,False,1969.0
5881,649000.0,Zielna,4,65.81,4,4,Do odświeżenia,True,True,1969.0
5882,915000.0,Piękna,3,65.61,3,4,Do odświeżenia,True,False,1969.0
5883,830800.0,Ustronie,3,67.0,1,8,Do remontu,False,False,1969.0
5884,555519.0,Zielna,3,57.27,0,2,Do odświeżenia,True,True,1969.0
5885,988190.0,Rychtalska,4,74.3,5,7,Do odświeżenia,True,True,1969.0
5886,749229.0,Krakowska,3,58.17,3,8,Do odświeżenia,False,True,1969.0
5887,699960.0,Krakowska,2,57.0,2,8,Do odświeżenia,True,True,1969.0
5888,925496.0,Stefana Żeromskiego,3,64.72,3,6,Do remontu,True,False,1969.0
5889,586000.0,Stanisława Kunickiego,3,67.0,1,3,Do remontu,True,False,1969.0
5890,709745.0,Krakowska,2,57.33,6,8,Do odświeżenia,True,True,1969.0
5891,580000.0,Zamkowa,3,49.0,9,10,Gotowe do wprowadzenia,False,False,1969.0
