cena,ulica,pokoje,powierzchnia,piętro,liczba pięter,stan wykonczenia,balkon/ogrod/taras,miejsce parkingowe,rok budowy
562000.0,Rudzka,1,49.0,8.0,15.0,Do remontu,True,False,1983
330000.0,Kossaka,1,28.63,4.0,4.0,Do remontu,False,False,1945
520000.0,Zamkowa,1,37.02,4.0,6.0,Do remontu,True,False,2023
1295000.0,Kossaka,1,72.2,10.0,17.0,Do remontu,True,False,2023
497420.0,Kossaka,1,26.6,4.0,4.0,Do remontu,True,False,2024
1080000.0,Kossaka,1,43.87,3.0,4.0,Do remontu,True,False,2022
585000.0,Sienkiewicza,1,65.46,4.0,4.0,Do remontu,False,False,1900
942700.0,Rudzka,1,85.6,1.0,3.0,Do remontu,True,False,2023
515075.0,Gajowa,1,43.32,1.0,2.0,Do remontu,True,False,2023
1124500.0,Kossaka,1,86.5,4.0,7.0,Do remontu,True,False,2023
800035.0,Rudzka,1,70.6,4.0,4.0,Do remontu,False,False,2023
819500.0,Gajowa,1,55.0,1.0,2.0,Do remontu,True,False,2009
889000.0,Zielna,1,77.05,3.0,4.0,Do remontu,True,False,2023
719000.0,Zamkowa,1,40.44,3.0,7.0,Do remontu,True,False,2017
899000.0,Młynarska 14,1,72.0,1.0,2.0,Do remontu,False,False,1930
645000.0,pl. Dominikański,1,40.5,1.0,7.0,Do remontu,True,False,2026
785000.0,Rybnicka 49,1,100.0,2.0,3.0,Do remontu,False,False,1935
707000.0,Szczepin,1,62.3,6.0,15.0,Do remontu,False,False,1980
710000.0,Brochów,1,55.37,2.0,2.0,Do remontu,True,False,2019
699000.0,Muchobór Mały,1,62.0,2.0,4.0,Do remontu,True,False,1982
820000.0,Rudzka,1,90.93,4.0,4.0,Do remontu,True,False,2024
764000.0,Gajowa,1,58.79,5.0,5.0,Do remontu,True,False,2016
899000.0,Zamkowa,1,74.01,4.0,4.0,Do remontu,True,False,2023
695000.0,Szczepin,1,53.0,4.0,5.0,Do remontu,True,False,1990
699900.0,Zakrzów,1,60.0,5.0,6.0,Do remontu,True,False,2008
690000.0,Gajowa,1,44.85,1.0,3.0,Do remontu,True,False,2018
675000.0,pl. Dominikański,1,62.51,7.0,7.0,Do remontu,True,False,1989
986580.0,Zamkowa,1,52.2,7.0,23.0,Do remontu,True,False,1969
595000.0,Gajowa,1,38.0,4.0,4.0,Do remontu,True,False,2017
819000.0,pl. Dominikański,1,73.2,1.0,2.0,Do remontu,True,False,2010
749000.0,Zielna,1,64.08,1.0,5.0,Do remontu,True,False,2025
637000.0,Krzyki Gaj,1,51.0,3.0,3.0,Do remontu,False,False,1950
671167.0,Gajowa,1,60.52,2.0,4.0,Do remontu,True,False,2023
745000.0,Kossaka,1,58.16,5.0,8.0,Do remontu,True,False,2008
599900.0,Gajowa,1,63.15,1.0,4.0,Do remontu,True,False,1973
769000.0,Rudzka,1,52.32,4.0,4.0,Do remontu,False,False,2015
610000.0,Kossaka,1,53.06,3.0,5.0,Do remontu,True,False,1995
799999.0,pl. Dominikański,1,70.9,4.0,4.0,Do remontu,True,False,2023
612929.0,Zielna,1,60.15,1.0,2.0,Do remontu,True,False,2025
855600.0,pl. Dominikański,1,71.3,1.0,7.0,Do remontu,True,False,2024
910000.0,Zielna,1,70.0,4.0,6.0,Do remontu,True,False,2022
645000.0,Gajowa,1,48.38,4.0,4.0,Do remontu,True,False,2017
670000.0,Rudzka,1,43.0,4.0,4.0,Do remontu,False,False,1969
920000.0,Gajowa,1,85.0,1.0,6.0,Do remontu,True,False,1969
590000.0,Gajowa,1,48.0,1.0,4.0,Do remontu,False,False,2003
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
4528250.0,Zamkowa,1,153.5,2.0,2.0,Do remontu,True,False,2023
460000.0,pl. Dominikański,1,41.0,6.0,10.0,Do remontu,False,False,1969
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
1806525.0,Gajowa,1,103.23,2.0,3.0,Do remontu,True,False,2008
1124500.0,Kossaka,1,86.5,4.0,7.0,Do remontu,True,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
445000.0,pl. Dominikański,1,31.0,2.0,6.0,Do remontu,True,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
1070000.0,Zamkowa,1,38.74,3.0,5.0,Do remontu,True,False,2022
450000.0,Zielna,1,40.5,3.0,4.0,Do remontu,False,False,1969
999999.0,Zwycięska,1,77.0,3.0,3.0,Do remontu,True,False,2010
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
1160000.0,Zamkowa,1,43.5,2.0,5.0,Do remontu,True,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
1090000.0,Kowale,1,77.93,4.0,4.0,Do remontu,False,False,2022
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
1469000.0,Gajowa,1,77.47,3.0,4.0,Do remontu,True,False,2017
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
1250000.0,Księże Małe,1,93.5,4.0,4.0,Do remontu,False,False,2018
1119000.0,Zamkowa,1,78.35,7.0,7.0,Do remontu,True,False,2018
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
443000.0,Kossaka,1,36.0,3.0,5.0,Do remontu,True,False,1900
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
510000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
669000.0,Zielna,1,63.7,3.0,4.0,Do remontu,True,False,2023
607500.0,Gajowa,1,47.0,4.0,4.0,Do remontu,False,False,1969
559000.0,Krzyki Przedmieście Oławskie,1,47.0,4.0,4.0,Do remontu,True,False,1960
510000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
550000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
550000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
493740.0,Zielna,1,42.22,4.0,4.0,Do remontu,True,False,2024
519000.0,Gajowa,1,40.0,8.0,11.0,Do remontu,False,False,1969
590000.0,Południe,1,44.0,3.0,4.0,Do remontu,True,False,1965
599000.0,Zielna,1,42.7,1.0,5.0,Do remontu,True,False,2023
520000.0,Makowa,1,50.27,3.0,4.0,Do remontu,False,False,1930
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
650000.0,Borek,1,48.0,4.0,5.0,Do remontu,False,False,1926
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
524999.0,Gajowa,1,34.0,7.0,8.0,Do remontu,True,False,1980
510000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
550000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
644000.0,pl. Dominikański,1,45.79,1.0,3.0,Do remontu,False,False,2016
547000.0,Zielna,1,32.2,1.0,3.0,Do remontu,True,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
599000.0,Zakrzów,1,54.07,2.0,3.0,Do remontu,True,False,2009
559000.0,Zielna,1,44.08,3.0,5.0,Do remontu,True,False,2025
635000.0,Gajowa,1,54.0,2.0,3.0,Do remontu,True,False,1969
490000.0,Rudzka,1,111.4,4.0,4.0,Do remontu,False,False,2023
650000.0,Gajowa,1,67.0,2.0,3.0,Do remontu,False,False,2003
550000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
490000.0,Rudzka,1,70.5,4.0,4.0,Do remontu,False,False,2023
522008.0,pl. Dominikański,1,56.74,1.0,3.0,Do remontu,True,False,1969
660972.0,Zielna,1,57.98,2.0,2.0,Do remontu,True,False,2024
649000.0,Gajowa,1,48.0,4.0,4.0,Do remontu,False,False,1975
1900000.0,Zamkowa,1,148.5,2.0,4.0,Do remontu,False,False,1969
870000.0,Fabryczna Grabiszynek,1,67.3,3.0,4.0,Do remontu,True,False,2013
864503.0,Kossaka,1,57.34,1.0,4.0,Do remontu,False,False,2024
1150000.0,Kossaka,1,102.03,4.0,5.0,Do remontu,False,False,1903
679800.0,Zamkowa,1,41.2,2.0,7.0,Do remontu,True,False,2024
720000.0,Gajowa,1,58.1,2.0,5.0,Do remontu,True,False,2023
1025000.0,Gajowa,1,118.24,1.0,1.0,Do remontu,False,False,2024
1598851.0,Gajowa,1,88.83,1.0,2.0,Do remontu,True,False,2022
850000.0,Gajowa,1,63.0,1.0,3.0,Do remontu,True,False,1969
682370.0,pl. Dominikański,1,52.5,3.0,6.0,Do remontu,True,False,2026
994300.0,Gajowa,1,70.5,4.0,4.0,Do remontu,True,False,2025
2303760.0,Zamkowa,1,79.44,3.0,4.0,Do remontu,True,False,2023
1165000.0,Gajowa,1,94.0,1.0,3.0,Do remontu,True,False,1969
759000.0,Gajowicka,1,61.35,4.0,4.0,Do remontu,False,False,1959
860000.0,Dmowskiego,1,50.0,1.0,6.0,Do remontu,True,False,2022
1075000.0,Gajowa,1,56.61,2.0,8.0,Do remontu,False,False,2023
1150000.0,Rudzka,1,84.15,4.0,4.0,Do remontu,False,False,2020
1061450.0,Rudzka,1,85.6,3.0,3.0,Do remontu,True,False,2025
1099000.0,Gajowa,1,89.54,3.0,3.0,Do remontu,True,False,2006
850000.0,Walońska,1,41.83,6.0,6.0,Do remontu,False,False,2021
760000.0,Rudzka,1,59.54,2.0,2.0,Do remontu,True,False,2021
819000.0,Gajowa,1,61.53,4.0,4.0,Do remontu,True,False,2013
710715.0,Rudzka,1,62.8,4.0,4.0,Do remontu,True,False,2025
890000.0,Gajowa,1,66.0,1.0,3.0,Do remontu,True,False,1930
795000.0,Rudzka,1,40.0,7.0,8.0,Do remontu,True,False,2023
769000.0,Rudzka,1,52.32,4.0,4.0,Do remontu,True,False,2015
799000.0,pl. Dominikański,1,87.7,4.0,4.0,Do remontu,True,False,1969
699000.0,Gajowa,1,54.0,4.0,4.0,Do remontu,True,False,2023
1280000.0,Gajowa,1,139.26,4.0,4.0,Do remontu,False,False,1924
999000.0,Zielna,1,74.0,3.0,6.0,Do remontu,True,False,2022
2100000.0,Zamkowa,1,86.32,5.0,7.0,Do remontu,True,False,2017
898000.0,Rudzka,1,72.97,3.0,3.0,Do remontu,True,False,2008
915000.0,Gajowa,1,65.61,3.0,4.0,Do remontu,True,False,2022
941500.0,Kossaka,1,53.11,4.0,4.0,Do remontu,True,False,2022
672000.0,pl. Dominikański,1,57.5,1.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,30.72,4.0,9.0,Do remontu,True,False,2023
538508.0,Gajowa,1,44.14,4.0,4.0,Do remontu,True,False,2024
0.0,Zamkowa,1,34.61,1.0,9.0,Do remontu,True,False,2023
689000.0,pl. Dominikański,1,38.5,4.0,4.0,Do remontu,True,False,2014
689000.0,Gajowa,1,48.0,4.0,4.0,Do remontu,True,False,2018
498894.0,Zielna,1,41.8,2.0,2.0,Do remontu,False,False,1960
575000.0,Grabiszyn-Grabiszynek,1,48.0,4.0,4.0,Do remontu,True,False,1961
0.0,Zamkowa,1,30.8,4.0,9.0,Do remontu,True,False,2023
569000.0,Koszarowa,1,46.46,5.0,5.0,Do remontu,False,False,2025
692000.0,pl. Dominikański,1,40.5,1.0,6.0,Do remontu,False,False,2024
689265.0,Zamkowa,1,26.01,2.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,37.0,4.0,9.0,Do remontu,True,False,2023
2850000.0,Gajowa,1,445.0,3.0,3.0,Do remontu,True,False,2020
680900.0,Ruczajowa,1,77.56,2.0,3.0,Do remontu,True,False,2022
689000.0,Zielna,1,71.9,4.0,4.0,Do remontu,True,False,1969
0.0,Zamkowa,1,30.82,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,41.81,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,30.61,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,40.96,1.0,9.0,Do remontu,True,False,2023
649000.0,Zamkowa,1,38.42,1.0,6.0,Do remontu,True,False,2014
511885.0,Zamkowa,1,27.0,4.0,4.0,Do remontu,False,False,1966
500000.0,Zielna,1,57.64,1.0,1.0,Do remontu,True,False,1969
640000.0,pl. Dominikański,1,53.0,1.0,4.0,Do remontu,True,False,2023
520000.0,Zamkowa,1,34.0,1.0,4.0,Do remontu,False,False,1959
515075.0,Gajowa,1,43.32,1.0,2.0,Do remontu,True,False,2023
648318.0,Zielna,1,56.87,2.0,2.0,Do remontu,True,False,2023
0.0,Zamkowa,1,30.79,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,40.8,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,38.64,4.0,4.0,Do remontu,True,False,2023
365000.0,Joannitów 13,1,49.56,2.0,3.0,Do remontu,False,False,1969
502900.0,Ruczajowa,1,51.24,2.0,3.0,Do remontu,True,False,2022
610000.0,Rudzka,1,47.0,6.0,7.0,Do remontu,True,False,1970
0.0,Zamkowa,1,28.46,1.0,9.0,Do remontu,True,False,2023
663000.0,Rudzka,1,50.8,4.0,4.0,Do remontu,True,False,2012
569999.0,Rudzka,1,51.81,1.0,4.0,Do remontu,True,False,2011
0.0,Zamkowa,1,55.96,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,55.34,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,62.76,4.0,4.0,Do remontu,True,False,2023
759000.0,Fabryczna Gądów,1,52.32,4.0,4.0,Do remontu,True,False,2015
0.0,Zamkowa,1,69.09,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,67.91,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,41.79,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,67.79,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,49.91,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,61.4,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,57.65,6.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,62.82,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,55.38,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,59.93,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,61.61,1.0,9.0,Do remontu,True,False,2023
756006.0,Gajowa,1,73.47,2.0,4.0,Do remontu,True,False,2023
733000.0,Zielna,1,45.0,3.0,7.0,Do remontu,True,False,1969
0.0,Zamkowa,1,57.66,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,70.79,1.0,9.0,Do remontu,True,False,2023
729000.0,Zamkowa,1,61.0,1.0,5.0,Do remontu,True,False,1994
850000.0,Kossaka,1,75.0,1.0,2.0,Do remontu,False,False,1930
0.0,Zamkowa,1,61.43,2.0,9.0,Do remontu,True,False,2023
0.0,Kossaka,1,85.42,1.0,7.0,Do remontu,False,False,2022
810000.0,Kossaka,1,75.0,4.0,4.0,Do remontu,True,False,1905
749000.0,Młynarska 14,1,48.0,4.0,4.0,Do remontu,False,False,2019
821900.0,Zielna,1,61.0,1.0,4.0,Do remontu,True,False,2018
0.0,Zamkowa,1,70.78,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,55.34,5.0,9.0,Do remontu,True,False,2023
869508.0,Zamkowa,1,44.82,11.0,23.0,Do remontu,False,False,2024
0.0,Zamkowa,1,49.83,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,56.79,4.0,4.0,Do remontu,True,False,2023
697900.0,Ruczajowa,1,66.35,1.0,3.0,Do remontu,True,False,2022
699999.0,Psie Pole Poświętne,1,53.0,1.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,49.84,1.0,9.0,Do remontu,True,False,2023
805000.0,Gajowa,1,64.4,2.0,4.0,Do remontu,True,False,2024
717900.0,Ruczajowa,1,81.75,2.0,3.0,Do remontu,True,False,2022
0.0,Zamkowa,1,64.09,4.0,9.0,Do remontu,True,False,2023
988180.0,Kossaka,1,74.3,5.0,7.0,Do remontu,True,False,2024
975000.0,pl. Dominikański,1,77.5,1.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,63.6,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,58.87,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,64.55,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,77.33,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,62.72,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,64.62,3.0,9.0,Do remontu,True,False,2023
899500.0,pl. Dominikański,1,53.55,2.0,6.0,Do remontu,True,False,2008
0.0,Zamkowa,1,67.81,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,77.3,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,64.55,5.0,9.0,Do remontu,True,False,2023
878900.0,Ruczajowa,1,95.91,2.0,3.0,Do remontu,True,False,2022
0.0,Zamkowa,1,57.61,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,77.3,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,71.33,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,64.55,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,62.75,2.0,9.0,Do remontu,True,False,2023
886048.0,Kossaka,1,44.94,16.0,17.0,Do remontu,True,False,2023
0.0,Zamkowa,1,74.15,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,64.22,2.0,9.0,Do remontu,True,False,2023
935000.0,pl. Dominikański,1,90.1,4.0,4.0,Do remontu,True,False,2024
0.0,Zamkowa,1,75.1,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,84.37,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,59.14,3.0,9.0,Do remontu,True,False,2023
1000000.0,Kossaka,1,66.98,4.0,4.0,Do remontu,True,False,2024
0.0,Zamkowa,1,61.62,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,75.86,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,74.01,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,64.14,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,62.06,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,62.79,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,64.59,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,64.28,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,78.98,7.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,80.05,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,84.26,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,76.67,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,87.56,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,92.2,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,77.17,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,79.28,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,73.35,6.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,79.98,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,79.03,6.0,9.0,Do remontu,True,False,2023
1149200.0,Kossaka,1,77.36,4.0,4.0,Do remontu,True,False,2024
0.0,Zamkowa,1,71.99,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,87.6,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,80.01,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,77.29,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,77.38,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,81.13,6.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,84.22,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,86.82,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,83.08,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,76.57,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,86.72,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,86.69,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,81.0,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,82.98,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,71.79,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,87.61,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,92.24,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,86.85,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,77.27,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,76.51,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,83.06,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,79.42,1.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,73.19,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,72.03,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,98.41,4.0,4.0,Do remontu,True,False,2023
0.0,Zamkowa,1,92.34,2.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,84.14,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,79.17,3.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,79.39,4.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,74.64,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,87.39,5.0,9.0,Do remontu,True,False,2023
0.0,Zamkowa,1,84.33,2.0,9.0,Do remontu,True,False,2023
1250000.0,Zielna,1,89.5,2.0,3.0,Do remontu,True,False,1935
809487.0,Zamkowa,1,41.85,4.0,6.0,Do remontu,True,False,2024
744526.0,Zamkowa,1,31.44,6.0,6.0,Do remontu,True,False,2024
835000.0,pl. Dominikański,1,63.0,4.0,7.0,Do remontu,True,False,2024
708159.0,Zamkowa,1,31.44,5.0,6.0,Do remontu,True,False,2024
618120.0,Zamkowa,1,25.5,6.0,6.0,Do remontu,True,False,2024
830000.0,Racławicka,1,63.0,3.0,3.0,Do remontu,True,False,2014
620000.0,Zielna,1,55.0,2.0,3.0,Do remontu,True,False,2009
722077.0,Zamkowa,1,38.52,4.0,6.0,Do remontu,True,False,2024
741535.0,Zielna,1,72.4,2.0,2.0,Do remontu,True,False,2023
699279.0,Zamkowa,1,38.52,3.0,6.0,Do remontu,True,False,2024
722077.0,Zamkowa,1,38.52,4.0,6.0,Do remontu,True,False,2024
605139.0,Zamkowa,1,26.2,5.0,6.0,Do remontu,True,False,2024
639000.0,Zielna,1,48.98,4.0,4.0,Do remontu,True,False,2025
635324.0,Zamkowa,1,26.2,6.0,6.0,Do remontu,True,False,2024
785771.0,pl. Dominikański,1,56.0,3.0,7.0,Do remontu,True,False,2023
740000.0,Zamkowa,1,35.04,4.0,6.0,Do remontu,True,False,2016
784903.0,Zamkowa,1,41.85,3.0,6.0,Do remontu,True,False,2024
649000.0,Kossaka,1,54.0,1.0,3.0,Do remontu,False,False,1950
657165.0,Zamkowa,1,27.1,6.0,6.0,Do remontu,True,False,2024
679900.0,Krzyki Gaj,1,63.4,3.0,3.0,Do remontu,True,False,2002
735000.0,pl. Dominikański,1,64.7,2.0,3.0,Do remontu,True,False,2006
632500.0,Gajowa,1,46.0,1.0,4.0,Do remontu,False,False,1969
736837.0,Rudzka,1,60.15,3.0,4.0,Do remontu,True,False,2010
709000.0,Zamkowa,1,41.79,4.0,9.0,Do remontu,True,False,2023
750736.0,Gajowa,1,54.6,4.0,4.0,Do remontu,True,False,2024
784903.0,Zamkowa,1,41.87,2.0,6.0,Do remontu,True,False,2024
834071.0,Zamkowa,1,41.87,4.0,6.0,Do remontu,True,False,2024
680000.0,Zamkowa,1,36.0,4.0,6.0,Do remontu,False,False,2023
640000.0,Kossaka,1,58.58,2.0,4.0,Do remontu,False,False,1930
689000.0,Gajowa,1,61.5,2.0,2.0,Do remontu,True,False,2012
707000.0,Szczepin,1,62.3,6.0,15.0,Do remontu,True,False,1980
748000.0,Legnicka,1,48.86,3.0,3.0,Do remontu,True,False,2015
724000.0,Zielna,1,72.5,4.0,4.0,Do remontu,True,False,2024
755175.0,pl. Dominikański,1,70.03,4.0,4.0,Do remontu,True,False,2023
757050.0,Podwale,1,36.05,4.0,4.0,Do remontu,True,False,1969
979474.0,Zamkowa,1,53.92,4.0,6.0,Do remontu,True,False,2024
915913.0,Zamkowa,1,53.92,2.0,6.0,Do remontu,True,False,2024
975393.0,Zamkowa,1,53.02,2.0,6.0,Do remontu,True,False,2024
947746.0,Zamkowa,1,53.92,3.0,6.0,Do remontu,True,False,2024
980000.0,pl. Dominikański,1,75.5,5.0,7.0,Do remontu,True,False,2023
926628.0,Gajowa,1,83.48,3.0,3.0,Do remontu,True,False,2024
899000.0,pl. Dominikański,1,72.52,1.0,2.0,Do remontu,True,False,2024
915913.0,Zamkowa,1,53.92,1.0,6.0,Do remontu,True,False,2024
951134.0,Zamkowa,1,52.86,1.0,6.0,Do remontu,True,False,2024
899000.0,Zamkowa,1,53.77,2.0,6.0,Do remontu,True,False,2007
860000.0,Długa,1,49.46,1.0,6.0,Do remontu,True,False,2022
869000.0,Zamkowa,1,49.6,1.0,9.0,Do remontu,True,False,2022
1039911.0,pl. Dominikański,1,83.06,2.0,8.0,Do remontu,True,False,2023
850000.0,Zielna,1,69.64,1.0,1.0,Do remontu,False,False,1930
886286.0,Zamkowa,1,38.55,6.0,6.0,Do remontu,True,False,2024
944796.0,Zamkowa,1,53.02,1.0,6.0,Do remontu,True,False,2024
1025314.0,Zamkowa,1,51.92,4.0,6.0,Do remontu,True,False,2024
889000.0,Partynice,1,76.0,4.0,5.0,Do remontu,True,False,2010
934000.0,Zamkowa,1,59.14,3.0,9.0,Do remontu,True,False,2023
908139.0,Zamkowa,1,38.52,5.0,6.0,Do remontu,True,False,2024
949000.0,Kossaka,1,88.66,2.0,4.0,Do remontu,False,False,1930
961226.0,Zamkowa,1,53.43,1.0,6.0,Do remontu,True,False,2024
685000.0,Rudzka,1,52.8,2.0,4.0,Do remontu,True,False,2012
555000.0,Zielna,1,50.72,3.0,3.0,Do remontu,True,False,2024
470000.0,Worcella,1,39.47,3.0,4.0,Do remontu,True,False,1930
